"Path","File","Date Acquired","Sample","Misc"
"C:\Data\Megan\hybrid toadflaxes\","DalmatianToadflaxPooled.D","05 Mar 2025  10:14    ","Dalmatian Toadflax Pooled"," "
"TIC: DalmatianToadflaxPooled.D\data.ms"
5.029,430780.000
5.033,432405.000
5.036,417362.000
5.039,430667.000
5.042,410917.000
5.045,423778.000
5.048,419988.000
5.051,418067.000
5.055,425933.000
5.058,425799.000
5.061,444830.000
5.064,441353.000
5.067,444696.000
5.070,440208.000
5.074,444429.000
5.077,432121.000
5.080,447117.000
5.083,424382.000
5.086,422542.000
5.089,415590.000
5.093,403224.000
5.096,398915.000
5.099,387125.000
5.102,393500.000
5.105,377560.000
5.108,378351.000
5.112,377745.000
5.115,377981.000
5.118,377786.000
5.121,381132.000
5.124,377223.000
5.127,388177.000
5.131,375965.000
5.134,376358.000
5.137,379798.000
5.140,376628.000
5.143,379825.000
5.146,368610.000
5.150,378050.000
5.153,367794.000
5.156,361394.000
5.159,371131.000
5.162,352583.000
5.165,352113.000
5.168,360163.000
5.172,367361.000
5.175,357713.000
5.178,356501.000
5.181,355614.000
5.184,357457.000
5.187,360622.000
5.191,346453.000
5.194,360207.000
5.197,376796.000
5.200,377265.000
5.203,394948.000
5.206,413584.000
5.210,455726.000
5.213,493397.000
5.216,522107.000
5.219,558816.000
5.222,585514.000
5.225,600348.000
5.229,615516.000
5.232,608749.000
5.235,563936.000
5.238,556741.000
5.241,507467.000
5.244,481816.000
5.248,441634.000
5.251,421491.000
5.254,409523.000
5.257,390377.000
5.260,384444.000
5.263,363043.000
5.267,362327.000
5.270,366895.000
5.273,363529.000
5.276,357909.000
5.279,356976.000
5.282,345793.000
5.285,349153.000
5.289,341679.000
5.292,345230.000
5.295,339330.000
5.298,346128.000
5.301,343370.000
5.304,341565.000
5.308,332828.000
5.311,347559.000
5.314,327161.000
5.317,332273.000
5.320,331815.000
5.323,334948.000
5.327,334352.000
5.330,334569.000
5.333,331831.000
5.336,328021.000
5.339,331534.000
5.342,331285.000
5.346,332050.000
5.349,329803.000
5.352,328209.000
5.355,313030.000
5.358,326321.000
5.361,318678.000
5.365,307339.000
5.368,312257.000
5.371,309351.000
5.374,297097.000
5.377,307120.000
5.380,309504.000
5.384,306829.000
5.387,303418.000
5.390,293292.000
5.393,294486.000
5.396,303876.000
5.399,296130.000
5.402,295251.000
5.406,301957.000
5.409,306391.000
5.412,298268.000
5.415,289398.000
5.418,294755.000
5.421,288463.000
5.425,285426.000
5.428,287551.000
5.431,284407.000
5.434,286628.000
5.437,289241.000
5.440,289377.000
5.444,293582.000
5.447,305098.000
5.450,315894.000
5.453,327117.000
5.456,325019.000
5.459,328832.000
5.463,322480.000
5.466,315506.000
5.469,315814.000
5.472,317721.000
5.475,321077.000
5.478,310887.000
5.482,299745.000
5.485,316757.000
5.488,298280.000
5.491,299350.000
5.494,300296.000
5.497,301412.000
5.501,304545.000
5.504,308031.000
5.507,306656.000
5.510,301322.000
5.513,318187.000
5.516,324862.000
5.519,325491.000
5.523,326315.000
5.526,328988.000
5.529,317378.000
5.532,328409.000
5.535,318394.000
5.538,320510.000
5.542,320391.000
5.545,320433.000
5.548,318950.000
5.551,317144.000
5.554,321435.000
5.557,318130.000
5.561,321243.000
5.564,320980.000
5.567,313590.000
5.570,318463.000
5.573,310402.000
5.576,308634.000
5.580,295591.000
5.583,299022.000
5.586,283272.000
5.589,302001.000
5.592,283031.000
5.595,287582.000
5.599,278320.000
5.602,272721.000
5.605,273352.000
5.608,271973.000
5.611,280518.000
5.614,270110.000
5.618,277953.000
5.621,263919.000
5.624,277566.000
5.627,265172.000
5.630,263963.000
5.633,264341.000
5.636,259800.000
5.640,262652.000
5.643,265447.000
5.646,258306.000
5.649,261371.000
5.652,262299.000
5.655,253578.000
5.659,260993.000
5.662,251213.000
5.665,249805.000
5.668,260467.000
5.671,253781.000
5.674,255378.000
5.678,254326.000
5.681,246471.000
5.684,259258.000
5.687,243610.000
5.690,253175.000
5.693,245498.000
5.697,240206.000
5.700,241380.000
5.703,248257.000
5.706,251150.000
5.709,236135.000
5.712,242152.000
5.716,242754.000
5.719,241371.000
5.722,238177.000
5.725,241584.000
5.728,240927.000
5.731,247679.000
5.734,269418.000
5.738,296710.000
5.741,333614.000
5.744,389897.000
5.747,428934.000
5.750,479379.000
5.753,532584.000
5.757,565480.000
5.760,556250.000
5.763,556438.000
5.766,540882.000
5.769,510604.000
5.772,474852.000
5.776,456928.000
5.779,425496.000
5.782,407676.000
5.785,377247.000
5.788,353852.000
5.791,345786.000
5.795,336440.000
5.798,325705.000
5.801,323730.000
5.804,306949.000
5.807,307671.000
5.810,298323.000
5.814,295313.000
5.817,282642.000
5.820,292607.000
5.823,276726.000
